occupationUri,skillUri,relationType,skillType
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/1bba98a7-92b9-450b-9235-e0c905f8f3c4,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/2d6d4784-0992-48e7-b100-22d7229b3f0a,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/348b74cd-49ce-4844-8bdf-ec188b497213,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/385479b7-5da5-4367-9763-0d15b41bb65b,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/3c03ee71-4a23-448f-b79e-81fd75d27dca,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/3c76296d-4bbd-44ba-8eaa-95bf275f79b7,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/3ce1fe19-7f9e-4070-941d-651673a5693b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/48b68726-0fd6-4e03-a5eb-82236516ee7a,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/4913d0c0-133a-4c46-aac3-f5d4989a982e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/56042303-972b-41be-9310-58467599ff7e,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/696e3b5b-8b61-45af-ae4c-3ab700f197ec,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/6a7792a9-888a-46ad-afc9-2c0d94c8fde6,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/79f24a62-7718-46e1-9b41-37be0560a5ca,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/93aaf65c-5aad-4e6f-a7ba-ce9bf7c0e6e6,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/9714735d-6f60-440b-bdbc-aaf45ebcbe78,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/98301d4a-2cc3-439d-8d7f-0b6ac76302bb,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/a846cb9e-c152-41e7-bd34-45e7ff941e3b,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/a8797f21-1af0-4c5e-98ca-bf1442929363,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/b9bf9e17-ae47-417b-bbb1-e8b7c263ccac,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/bd698bbe-7003-4508-b422-46c2ff4d5e95,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/c5e8abde-d2ba-4e8e-a65e-720b71180666,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/e5609f89-0daf-40bb-bd6b-94f5d7498131,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f0083e6dec9c60b597e5535ef182150d,http://data.europa.eu/esco/skill/f7b5d916-52f0-4865-b6a6-e1a3b711cb5e,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/013441c1-1f13-47e9-80c4-9a53e8e1bc05,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/020918ef-4b55-47c1-8430-ab7b8f6a7377,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/071233c4-ad2b-4f50-b79f-768d2231163e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/0d168770-4d9c-4096-b048-a6577818d306,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/1110c92f-3059-445a-9436-0f4200d365f5,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/16a00c69-9c74-4c37-96d7-6301d285e5ce,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/234aeb8d-56c3-4531-9193-1c5e6a8d16cb,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/26fa7a33-a426-4cd5-9792-33bf668612e1,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/29154735-107a-4daa-a050-537f7707f34e,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/2bde42ae-e776-41c1-9ded-b07b30bfe985,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/2c4e11ef-da18-4e19-816b-e6bc19e12424,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/2d6d4784-0992-48e7-b100-22d7229b3f0a,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/300d432b-f457-4cd3-9cb1-1858c7d14954,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/401eb8d8-6daa-4f8b-90ad-60afc71eb4f8,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/42ed3bfb-1a01-4c8b-9758-fc6438865734,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/438ff259-d086-4004-acda-1ec3e1631bc6,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/449d119b-2d66-43a9-9230-7d27f16afbb6,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/47b9bbcf-356c-4782-83a4-7f5a1b2b51a3,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/51586df8-1c46-4b47-8583-773cb63bf00b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/58d7a289-dafd-4363-833f-d1dc4140885e,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/5b9cde20-f1b9-4adc-bfb3-dbf70b14138d,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/5be3d306-6cf1-4b49-aa1d-01651dd4ba4c,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/5c66ce3a-658d-43b1-9d8d-0f39be6c0f2e,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/5fd5c985-eaaa-47aa-8314-62359c54505a,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/6014921e-1d25-4039-adc2-04852d61880e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/6417a4cc-6f61-4459-a114-761a7fa0279d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/69f0167e-75d9-46cf-847f-72a592880ebb,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/6b6a9252-2ed7-4862-a02f-1578f4a532ea,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/71746a0b-e58d-4dc4-ad03-bd84082eae21,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/81633a44-f1db-4a01-a940-804c6905e330,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/8785ccda-6f9f-4cf3-9033-fda10653d0be,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/901105f8-3a08-453e-b1dc-23619e317fd3,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/902fb91c-3113-4004-9b4f-79aa86b638b7,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/93e65de1-923c-437e-aa5b-e6002967ce71,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/9b9de2a4-d8af-4a7b-933a-a8334ae60067,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/a4e31589-3632-4926-91d0-15b889c90b9b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/abdc7ac8-151f-40c6-bc1a-1e9b4b073290,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/af7ae54f-4649-4c16-87c7-59ba41d4d57f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/b16bcbcb-1d3f-42b3-a6a5-b91348a72b70,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/bb2b4485-2bad-402f-8517-44bf7d9afff4,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/c4b1f326-224a-420a-b8b3-814a8f13b6cb,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/c7451027-8249-405a-bb1b-342ff0f3fb3b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/d2adb565-a865-424d-aeb5-9fbcbf2afe2a,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/e74f4f21-8d45-412c-b5c3-652e6167ee32,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/e8d9ce55-7bc3-4f09-8412-0a393d4b5b96,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/f28617ad-afdd-4041-814c-216153a38998,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/f47a1998-0beb-43be-9f46-380aa4d183da,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/f5308e60-d763-4ead-be95-88c96fb3e02b,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/f84a433f-34f1-4083-b0a3-24802623509c,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f162a120ee207232216a67482b7daefa,http://data.europa.eu/esco/skill/ffddfc7c-a9dd-449f-9e96-882dc447c8b6,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/000f1d3d-220f-4789-9c0a-cc742521fb02,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/034c29fa-c3ba-45ea-b8f3-bf8e3705e386,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/071233c4-ad2b-4f50-b79f-768d2231163e,essential,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26,essential,skill/competence
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/0ccdfe98-f845-4598-84a1-3dca66e9d9a3,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/0de61385-de6d-4146-ba32-1cc1bc102220,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/1110c92f-3059-445a-9436-0f4200d365f5,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/14ced458-5f4b-495f-bd3d-9c240614bda0,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/1973c966-f236-40c9-b2d4-5d71a89019be,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389,optional,knowledge
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755,optional,skill/competence
http://data.europa.eu/esco/occupation/custom-f2bc5939423c50e731bbe677dc53a6cb,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97,optional,knowledge
